13.468776409292786	-1.3507178348890534
11.426083635376967	-3.76481246574906
8.640593489128136	-5.993207509619822
3.2553125397137137	-6.921705444565987
-1.2014716942844217	-7.664503792522908
-6.958151329865359	-8.593001727469058
-11.04353687769698	-9.150100488436763
-16.24311848402813	-10.821396771339836
-19.771406002610007	-12.49269305424292
-27.38507906902349	-12.12129388026446
-34.4416541061872	-11.19279594531828
-40.56973242793465	-11.19279594531828
-44.46941863268303	-11.19279594531828
-48.74050352359791	-10.449997597361374
