37.52378623944088	-32.586949366693915
41.42183852283736	-31.98723611653989
45.91959115752559	-34.98580236730997
48.01854238704675	-37.08479874284904
50.41734379221381	-38.58408186823408
50.717193967859686	-41.28279149392715
50.11749361656794	-43.0819312443892
49.217943089630296	-44.88107099485125
45.61974098187969	-47.87963724562133
44.1204901036503	-49.37892037100637
39.92258764460794	-50.87820349639141
33.9255841316903	-52.07762999669944
30.627232199585592	-52.377486621776455
18.63322517375032	-47.87963724562133
15.934573592937369	-46.9800673703903
14.735172890353851	-46.08049749515928
11.136970782603257	-45.48078424500527
