-31.656163959938368	-33.105347210047555
-33.327458047687685	-31.991149688112174
-39.64123571251837	-29.948454231230627
-45.212216005016046	-30.319853405209088
-47.62630746509837	-32.919647623058324
-49.297601552847674	-35.70514142789679
-46.140712720432326	-42.01892738553064
-42.426725858767206	-44.99012077735833
-37.04144490935279	-47.775614582196795
-31.656163959938368	-49.81831003907834
-27.38507906902349	-50.56110838703526
-20.328504031859765	-50.37540880004603
-13.457628337779298	-46.847116647250644
