15.608387354812521	43.665342029664544
14.861431023211722	45.34599598321091
13.36751836001011	47.773607249444524
12.433822945509107	51.88187246922453
13.92773560871072	53.18904776642725
16.35534368641332	53.56252642277087
19.156429929916328	52.8155691100836
20.837081676018144	52.255351125568154
23.07795067082054	50.76143650019361
25.69229783142336	48.70730389030362
29.98729673812798	45.15925665503909
32.04142665003019	42.358166732461825
33.16186114743138	39.37033748171274
33.908817479032194	35.63555091827638
34.469034727732776	32.64772166752732
33.53533931323179	30.033371073121856
30.92099215262897	27.41902047871642
29.240340406527167	25.738366525170065
26.812732328824566	23.870973243451886
24.94534149982256	24.05771257162371
